@RELATION emotionModels/knn_big4_1.0
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE features137 NUMERIC
@ATTRIBUTE features138 NUMERIC
@ATTRIBUTE class {HighControl_NegValence,HighControl_PosValence,LowControl_NegValence,LowControl_PosValence}

@DATA
0.027635,0.028308,3.187272,0.097988,0.169391,0.033326,0.012219,0.036163,-28.073187,2.250578,-1.628009,-0.487212,-0.379210,0.033751,-0.012646,-0.112207,0.045278,0.069016,-0.062534,-0.022227,-0.036053,0.006746,0.001888,0.042399,0.019801,0.011917,0.002844,0.018255,0.013464,0.019700,0.020927,0.005043,0.036025,0.036285,0.000082,-0.000000,0.001140,0.000716,0.000452,0.000378,0.000009,0.000018,0.032725,-0.044954,0.003307,0.019091,0.000345,-0.015383,-0.012361,0.001276,0.005395,0.007843,0.006362,-0.016356,-0.010386,-0.000035,-0.000026,-0.000229,-0.000048,0.000340,-0.000045,-0.001574,-0.000109,0.000108,0.000014,0.000012,0.000300,-0.000077,0.003965,0.021449,0.167605,0.029046,0.042186,0.025218,0.019291,0.005587,2.100143,0.678642,0.448658,0.309892,0.236066,0.253885,0.287160,0.337491,0.261887,0.255602,0.236405,0.177767,0.133326,0.003027,0.001268,0.024933,0.015832,0.012720,0.003495,0.017830,0.014859,0.012891,0.018272,0.006617,0.018391,0.011430,0.003452,0.012312,0.206125,0.038535,0.054947,0.030508,0.023638,0.004771,1.845457,0.854083,0.487901,0.386832,0.280804,0.304218,0.295441,0.293541,0.265786,0.246124,0.223454,0.193705,0.152803,0.003178,0.001178,0.015742,0.012152,0.010570,0.004324,0.016754,0.014728,0.011547,0.013453,0.007008,0.016013,0.011608,300.000000,0.081967,LowControl_PosValence
0.027329,0.041825,3.237359,0.097634,0.168541,0.030148,0.013959,0.037675,-26.174790,2.542455,-1.309381,-0.233783,-0.124268,0.172599,-0.016638,-0.304838,-0.095748,0.015477,-0.158285,-0.182022,-0.094910,0.007959,0.002460,0.027724,0.022200,0.006763,0.002973,0.014276,0.032686,0.008240,0.029259,0.007538,0.038400,0.038311,-0.000035,0.000001,0.000360,0.000071,0.000067,0.000018,0.000018,-0.000005,0.015005,-0.005251,-0.001219,-0.001197,-0.002061,-0.001183,-0.000190,0.000002,0.000438,0.000621,0.000184,-0.000474,-0.000310,0.000071,0.000011,-0.000032,-0.000116,-0.000027,-0.000000,-0.000002,0.000000,-0.000016,-0.000103,-0.000122,0.000281,0.000028,0.004094,0.029685,0.187906,0.029593,0.042976,0.019254,0.019920,0.007107,1.774919,0.669464,0.441834,0.337477,0.274365,0.271903,0.269844,0.288081,0.254013,0.289199,0.240436,0.171774,0.139552,0.005088,0.003313,0.017707,0.013967,0.005860,0.003375,0.013622,0.026939,0.011253,0.032318,0.010544,0.025308,0.013252,0.003479,0.016520,0.262644,0.037019,0.056606,0.019979,0.021635,0.006381,1.582961,0.757910,0.507809,0.388665,0.303903,0.291227,0.272336,0.290904,0.249908,0.268831,0.214048,0.202048,0.156341,0.005845,0.004237,0.011272,0.014056,0.005256,0.004233,0.013060,0.022688,0.014885,0.026585,0.010537,0.016152,0.014342,133.333333,0.073620,LowControl_PosValence
0.030943,0.023719,3.224264,0.101650,0.162134,0.034941,0.022742,0.041196,-28.091298,1.530800,-2.167986,-0.276677,-0.226189,0.103135,0.218459,0.016758,-0.048387,-0.218798,0.062815,0.152429,-0.035222,0.009857,0.002026,0.009898,0.025557,0.008057,0.030536,0.010930,0.013315,0.007466,0.005718,0.045992,0.003512,0.038751,0.000010,0.000000,0.000496,-0.000385,-0.000253,-0.000418,0.000000,0.000067,0.017531,-0.000454,-0.004643,-0.001145,-0.000574,-0.000096,-0.000446,0.000961,0.000312,-0.001831,0.000016,0.000609,-0.000673,-0.000000,0.000001,-0.000044,0.000122,-0.000197,0.000001,-0.000019,0.000000,0.000000,-0.000002,-0.000017,0.000000,-0.000022,0.004829,0.017367,0.201004,0.031790,0.045704,0.036465,0.031894,0.005797,2.015364,0.702272,0.502989,0.324987,0.277836,0.267165,0.284238,0.273778,0.272284,0.265221,0.221583,0.179817,0.143300,0.014109,0.004670,0.013261,0.016184,0.010213,0.032200,0.016405,0.016073,0.008990,0.007254,0.030031,0.006891,0.016220,0.005142,0.008683,0.274187,0.043996,0.063983,0.046294,0.034192,0.005534,2.136574,0.931163,0.590659,0.400828,0.304254,0.266647,0.304201,0.281513,0.291772,0.264273,0.212934,0.189292,0.157597,0.010193,0.005462,0.012099,0.013946,0.012176,0.017914,0.021757,0.016434,0.009721,0.007542,0.020214,0.008917,0.017324,200.000000,0.089569,LowControl_PosValence
0.027393,0.042262,3.209129,0.100669,0.162921,0.042547,0.021548,0.039269,-27.807536,1.728863,-1.822349,-0.399142,-0.363332,0.192201,0.369050,-0.090600,-0.242006,-0.093058,0.174987,0.096587,-0.031976,0.003664,0.003174,0.007395,0.020499,0.009857,0.037896,0.018443,0.016542,0.021997,0.002637,0.016207,0.003065,0.035151,-0.000111,0.000003,0.000976,-0.000587,-0.000529,-0.000891,0.000013,0.000032,0.021940,0.004655,-0.003421,-0.001180,-0.001876,-0.000821,0.000515,0.001669,-0.000504,-0.001674,-0.000531,0.000622,0.000592,-0.000000,0.000003,-0.000038,0.000074,-0.000151,0.000003,-0.000138,0.000000,-0.000004,-0.000001,-0.000006,0.000001,-0.000037,0.006459,0.037021,0.235672,0.036602,0.050027,0.056226,0.029917,0.010128,2.944120,0.744731,0.584957,0.385494,0.328062,0.263281,0.315388,0.374536,0.309490,0.395967,0.265563,0.267500,0.150040,0.005924,0.005022,0.010023,0.013758,0.015014,0.043241,0.032003,0.024469,0.024189,0.004530,0.015861,0.004277,0.019145,0.005855,0.020756,0.285064,0.042337,0.058623,0.064132,0.036206,0.010375,2.337610,0.926796,0.560402,0.422298,0.313865,0.252856,0.285974,0.279144,0.288743,0.287975,0.239519,0.230758,0.158192,0.004695,0.003819,0.010392,0.012303,0.016948,0.029698,0.037049,0.022278,0.023606,0.005973,0.013480,0.004858,0.019133,200.000000,0.092141,LowControl_PosValence
0.024106,0.029287,3.229279,0.096121,0.168942,0.036457,0.010485,0.031881,-26.690112,2.863506,-1.165586,-0.708358,-0.588249,-0.505184,-0.344320,0.150870,0.186728,0.211367,0.091324,0.012164,-0.035959,0.030769,0.047025,0.003857,0.001589,0.004965,0.062618,0.015305,0.002137,0.006233,0.038017,0.018093,0.008868,0.042158,-0.000012,0.000001,0.001082,-0.000580,-0.000516,-0.000233,-0.000000,0.000026,0.024998,0.006411,-0.001135,0.001085,-0.000462,-0.001619,-0.001241,0.000564,-0.001125,-0.002648,-0.000970,0.002312,0.002612,0.000011,0.000000,-0.000000,0.000008,-0.000228,0.000413,-0.000073,-0.000000,0.000008,0.000003,0.000003,0.000000,0.000032,0.004350,0.015224,0.137905,0.031706,0.043293,0.028812,0.019125,0.005763,1.652201,0.621263,0.294667,0.320674,0.245745,0.211246,0.269232,0.244630,0.232053,0.275691,0.221178,0.157420,0.147126,0.014843,0.019589,0.003034,0.000869,0.003455,0.025115,0.008716,0.002568,0.004702,0.032354,0.017983,0.008486,0.008077,0.004776,0.009326,0.185122,0.035021,0.050583,0.031144,0.023359,0.004256,1.505010,0.702041,0.349173,0.407570,0.271381,0.274591,0.253522,0.293513,0.263135,0.303139,0.237545,0.204628,0.191908,0.014475,0.014469,0.003626,0.001116,0.003697,0.022542,0.008554,0.002230,0.004253,0.019488,0.012255,0.008284,0.008586,400.000000,0.097682,LowControl_PosValence
0.032082,0.033745,3.171278,0.111705,0.175527,0.047945,0.030559,0.035490,-29.142283,1.546609,-1.760169,-0.275872,0.108524,0.144928,0.017579,0.096420,0.120154,-0.089185,-0.099247,0.053041,0.055529,0.054618,0.006891,0.034544,0.007905,0.034122,0.001545,0.024186,0.015199,0.005813,0.018586,0.003634,0.002648,0.048023,-0.000011,0.000000,0.002089,-0.000417,-0.000470,-0.000353,0.000001,0.000059,0.018987,0.002031,-0.007874,-0.000830,-0.001140,-0.001501,-0.000777,-0.000553,0.000599,-0.000846,-0.000760,0.000713,-0.000654,0.000395,0.000015,-0.000150,-0.000001,-0.000100,-0.000002,-0.000164,0.000000,-0.000000,-0.000036,-0.000054,0.000005,0.000049,0.007722,0.025846,0.286515,0.039930,0.050804,0.047544,0.039727,0.009450,3.803693,0.805089,0.616102,0.409389,0.314635,0.336922,0.278930,0.451991,0.368447,0.326027,0.268502,0.231117,0.136234,0.031165,0.008197,0.046374,0.013648,0.025669,0.002021,0.038706,0.021390,0.012716,0.021331,0.006196,0.004354,0.020898,0.008596,0.015432,0.331382,0.044358,0.057891,0.052789,0.048032,0.007140,2.746151,0.932597,0.518640,0.397347,0.331538,0.283699,0.284357,0.315617,0.319014,0.275792,0.218184,0.216417,0.151932,0.025176,0.009291,0.028414,0.014193,0.021035,0.002554,0.038921,0.014011,0.016118,0.014290,0.006401,0.004444,0.021736,400.000000,0.071527,LowControl_PosValence
0.029461,0.012071,3.147482,0.114416,0.186948,0.094615,0.003196,0.031492,-27.951227,3.040633,-0.215527,0.209888,-0.090805,0.001639,0.035569,0.407534,0.005540,-0.096695,-0.088840,-0.041777,-0.187309,0.070941,0.027416,0.036978,0.006737,0.024309,0.005473,0.044057,0.000773,0.003068,0.008688,0.017945,0.015408,0.035832,0.000069,-0.000001,0.001088,0.000361,0.000274,-0.002131,0.000010,-0.000580,-0.004522,0.002326,0.000261,0.001244,-0.001095,-0.001452,-0.000569,0.001474,0.002633,-0.001138,-0.001313,-0.006914,-0.002661,-0.000234,0.000013,0.000312,0.000068,-0.000158,-0.000013,0.000103,-0.000181,-0.000005,0.000008,0.000302,-0.000020,-0.000020,0.007751,0.011595,0.132247,0.030554,0.032546,0.060514,0.003877,0.010648,1.475026,0.398288,0.256686,0.234380,0.196393,0.206237,0.206231,0.228278,0.179367,0.243634,0.188386,0.198690,0.208789,0.033334,0.027601,0.018028,0.006487,0.009974,0.003653,0.024425,0.001239,0.003418,0.007216,0.010044,0.009812,0.011912,0.006802,0.008985,0.165263,0.028227,0.034498,0.050379,0.004784,0.009275,0.997377,0.403712,0.262620,0.213671,0.201761,0.186097,0.212307,0.234861,0.185810,0.196049,0.193480,0.201453,0.197302,0.019657,0.013559,0.013800,0.005698,0.008266,0.003590,0.014803,0.001067,0.002887,0.006901,0.008249,0.005715,0.007702,200.000000,0.122449,LowControl_PosValence
0.027847,0.008477,3.183480,0.114763,0.195486,0.067403,0.003827,0.029939,-28.259920,3.189879,-0.598342,0.022885,-0.073823,0.068519,0.030536,0.360642,-0.006212,-0.124581,-0.110002,-0.033834,-0.031478,0.036238,0.039555,0.030053,0.006187,0.022645,0.008815,0.037256,0.001805,0.004099,0.008892,0.027005,0.005639,0.032615,-0.000602,-0.000000,0.000555,0.000339,0.000008,-0.000711,-0.000021,-0.000282,-0.018625,-0.005645,-0.001817,-0.001326,0.001468,0.000165,0.004782,-0.000183,-0.002124,-0.000375,0.007606,0.001759,-0.000560,-0.000122,-0.000012,0.000376,-0.000015,-0.000197,-0.000005,0.000322,-0.000036,-0.000017,-0.000093,0.000288,-0.000005,0.000138,0.006316,0.008754,0.154455,0.025031,0.028852,0.033087,0.005393,0.007171,1.454666,0.466277,0.306086,0.293276,0.247860,0.225354,0.247596,0.250379,0.231523,0.256695,0.176486,0.201908,0.182173,0.027328,0.030859,0.016550,0.005378,0.012792,0.008949,0.020797,0.001835,0.003233,0.006138,0.013527,0.005095,0.010809,0.005439,0.006381,0.210128,0.025864,0.029829,0.027741,0.006332,0.005205,0.973950,0.440290,0.270163,0.242255,0.221175,0.216982,0.229111,0.217754,0.197321,0.208835,0.179787,0.197967,0.191098,0.016114,0.017213,0.011323,0.004933,0.012112,0.007096,0.014177,0.001612,0.002584,0.004753,0.009495,0.003569,0.007164,400.000000,0.079561,LowControl_PosValence
0.026964,0.010921,3.212522,0.096321,0.170898,0.095848,0.003238,0.037185,-26.884568,2.768331,-0.288459,0.236650,-0.056712,-0.028833,-0.152792,0.312859,-0.176202,-0.183428,-0.015452,0.149730,-0.049130,0.051140,0.013382,0.022334,0.006780,0.029455,0.011012,0.038599,0.001963,0.005597,0.009598,0.024239,0.010597,0.028978,-0.000091,0.000000,0.000851,-0.000144,-0.000111,-0.000814,0.000010,-0.000175,0.009946,-0.005974,-0.003449,0.001807,-0.005666,-0.004339,0.000801,-0.003762,-0.002141,0.000160,0.001164,-0.003460,-0.000790,0.000041,0.000000,0.000208,0.000029,0.000099,0.000014,-0.000388,-0.000034,-0.000022,-0.000005,-0.000031,-0.000018,-0.000062,0.006179,0.009313,0.112121,0.022606,0.031322,0.057579,0.004813,0.010365,1.468080,0.413716,0.240716,0.261908,0.239242,0.198633,0.262485,0.242637,0.228968,0.260227,0.200827,0.214208,0.189310,0.029468,0.011028,0.011575,0.004572,0.016551,0.008053,0.024016,0.001941,0.004795,0.007227,0.013460,0.007633,0.009583,0.005056,0.006669,0.142999,0.025282,0.036315,0.040286,0.006370,0.007959,0.963441,0.320418,0.215183,0.255025,0.257070,0.215531,0.220938,0.244748,0.197759,0.212075,0.209677,0.204485,0.176748,0.017411,0.007472,0.009680,0.004034,0.011170,0.005751,0.014105,0.001474,0.004561,0.006628,0.009175,0.005245,0.006286,150.000000,0.091814,LowControl_PosValence
0.032089,0.021300,3.200184,0.106742,0.166879,0.126465,0.005138,0.036972,-26.467299,2.494884,-0.071576,0.298610,-0.205519,0.173143,-0.190678,-0.142440,-0.037265,0.216082,-0.201250,-0.069957,0.094784,0.019594,0.006186,0.045741,0.008317,0.022044,0.020030,0.048425,0.002431,0.006395,0.018811,0.047914,0.008068,0.038139,0.000295,0.000000,-0.004984,0.000033,0.000154,-0.002750,-0.000005,0.000023,-0.018663,0.002619,0.013346,0.009886,-0.008770,-0.013233,0.006071,-0.005065,0.001046,-0.001715,0.003068,-0.006232,-0.012057,-0.000016,-0.000000,0.000567,-0.000020,-0.000131,-0.000032,0.000619,0.000001,-0.000022,0.000312,-0.000376,0.000004,0.000208,0.009405,0.018190,0.066703,0.023941,0.033940,0.063116,0.004296,0.013431,1.013434,0.445580,0.297250,0.295751,0.288008,0.273544,0.223758,0.208252,0.241206,0.221636,0.252417,0.250283,0.235348,0.019402,0.007807,0.029999,0.010366,0.016018,0.019841,0.025504,0.003589,0.006041,0.016015,0.035327,0.006766,0.010132,0.007823,0.012708,0.078220,0.027912,0.042444,0.055203,0.005352,0.011444,0.675274,0.391130,0.260097,0.286469,0.276760,0.266268,0.252775,0.245241,0.236055,0.218753,0.208607,0.212812,0.209790,0.014660,0.005733,0.019279,0.006465,0.015065,0.014129,0.022160,0.003056,0.004438,0.010910,0.023080,0.006297,0.008710,240.000000,0.085610,LowControl_PosValence
0.033063,0.025344,3.243222,0.109586,0.166679,0.133228,0.005624,0.040536,-26.432023,2.022070,-0.273652,0.110163,-0.332480,0.011750,-0.380579,-0.201072,0.019832,0.110974,-0.304955,-0.278214,-0.002838,0.038355,0.012817,0.042179,0.007417,0.008561,0.012772,0.020384,0.003341,0.007691,0.020639,0.064349,0.016835,0.044546,-0.000142,0.000000,0.001067,-0.000032,0.000000,-0.000493,0.000004,-0.000033,0.000816,-0.000425,-0.000392,0.000913,-0.000248,-0.000733,-0.000682,-0.000621,-0.000879,-0.000846,-0.000223,-0.000530,-0.000555,0.000351,-0.000004,-0.000015,0.000003,-0.000020,-0.000028,-0.000172,-0.000002,-0.000007,-0.000014,-0.000069,0.000000,0.000027,0.009489,0.020106,0.064946,0.022302,0.031241,0.060849,0.004385,0.013489,0.981768,0.480563,0.390719,0.322486,0.333046,0.279351,0.265818,0.277744,0.286882,0.261271,0.280243,0.261150,0.280444,0.026911,0.010975,0.024990,0.008401,0.009086,0.012397,0.011580,0.004909,0.006690,0.018110,0.047486,0.013966,0.012064,0.007715,0.013212,0.076708,0.026712,0.041048,0.050914,0.005357,0.011521,0.679173,0.413466,0.367468,0.334783,0.320335,0.301308,0.293039,0.278503,0.267639,0.259831,0.241042,0.239993,0.225909,0.016690,0.006992,0.016631,0.006625,0.008829,0.008398,0.011687,0.004199,0.004814,0.010977,0.033738,0.009968,0.010693,300.000000,0.093418,LowControl_PosValence
0.030331,0.028230,3.242506,0.096581,0.155276,0.112461,0.004912,0.039907,-25.697262,2.310212,-0.187281,0.291680,-0.103394,0.397636,-0.136816,-0.103168,0.054296,0.259930,-0.258192,-0.172952,0.181284,0.037177,0.007006,0.070791,0.010528,0.017606,0.013500,0.024963,0.002557,0.003260,0.011959,0.053093,0.010157,0.041534,-0.000079,-0.000000,0.000277,-0.000037,0.000009,-0.000447,0.000008,-0.000008,-0.000305,0.000868,0.000742,0.000079,-0.000405,0.000419,0.000375,0.001058,0.001244,0.000439,0.000619,-0.000736,0.000115,-0.000117,0.000001,0.000350,-0.000002,-0.000027,-0.000002,-0.000117,-0.000002,-0.000005,0.000000,-0.000049,0.000008,0.000054,0.009782,0.019319,0.060420,0.021129,0.030718,0.052674,0.003957,0.011713,1.059349,0.442051,0.322344,0.274736,0.257287,0.291280,0.231808,0.233579,0.246418,0.234360,0.233536,0.238632,0.226806,0.027915,0.007566,0.042026,0.009410,0.012424,0.010214,0.016065,0.003463,0.003032,0.011352,0.034912,0.008718,0.010941,0.008301,0.013820,0.071353,0.024682,0.039119,0.048938,0.005007,0.010179,0.607747,0.365799,0.298975,0.274279,0.251121,0.282695,0.246229,0.251382,0.242337,0.220056,0.215768,0.205583,0.198250,0.019273,0.004574,0.023407,0.005981,0.011263,0.008286,0.017158,0.002903,0.002308,0.008449,0.028380,0.007394,0.010343,300.000000,0.112863,LowControl_PosValence
0.038177,0.027777,3.246178,0.116688,0.166396,0.142500,0.004902,0.041878,-26.469519,1.796312,-0.385070,0.229031,-0.183048,0.203630,-0.259370,-0.199384,-0.174734,-0.020773,-0.425828,-0.337700,0.220832,0.014582,0.004402,0.036696,0.015039,0.017377,0.014690,0.029845,0.001679,0.002806,0.024295,0.083172,0.012087,0.045983,-0.000023,-0.000000,0.000321,0.000038,0.000010,-0.000060,0.000001,0.000003,-0.000184,0.000150,-0.000552,0.000338,-0.000572,-0.000311,-0.000499,-0.000307,-0.000140,0.000097,0.000223,0.000230,0.000439,0.000004,-0.000000,-0.000037,-0.000001,-0.000025,0.000000,0.000118,-0.000001,0.000001,-0.000000,0.000014,0.000000,0.000013,0.010533,0.021091,0.053630,0.021499,0.029475,0.059668,0.004279,0.012118,1.078718,0.467654,0.360883,0.332161,0.294238,0.276602,0.237171,0.238267,0.243502,0.232379,0.263562,0.255413,0.246051,0.014689,0.005904,0.025731,0.011772,0.012432,0.014477,0.016948,0.001956,0.002436,0.016862,0.047035,0.008060,0.011708,0.009789,0.014481,0.066912,0.025868,0.038766,0.059345,0.005296,0.011615,0.636004,0.389059,0.329966,0.313424,0.309344,0.301101,0.263307,0.258484,0.260641,0.243329,0.224919,0.220147,0.216942,0.011264,0.003229,0.018849,0.007315,0.012744,0.009944,0.020907,0.001872,0.001644,0.009007,0.029834,0.005232,0.010602,300.000000,0.105132,LowControl_PosValence
0.043008,0.013102,3.254135,0.122636,0.169342,0.197562,0.004633,0.056075,-27.442624,1.535835,-0.351070,0.144124,-0.464924,0.007002,-0.371473,-0.471805,-0.273194,0.035402,0.051675,0.052907,0.252450,0.009111,0.003269,0.031999,0.005958,0.013217,0.033895,0.035522,0.010039,0.015022,0.012441,0.039381,0.005518,0.037335,0.000061,-0.000000,-0.000184,0.000060,0.000027,-0.000027,0.000004,0.000009,-0.002333,0.001053,0.000493,0.000410,0.000246,-0.000526,-0.000826,-0.000736,-0.000275,0.000094,0.000230,0.000051,0.000437,0.000001,0.000000,0.000258,-0.000002,-0.000024,-0.000008,-0.000107,-0.000000,-0.000003,0.000002,-0.000000,-0.000001,0.000032,0.011119,0.010696,0.053775,0.022370,0.029757,0.079419,0.003693,0.014703,1.077292,0.533131,0.366209,0.352996,0.308476,0.263248,0.264569,0.223003,0.255416,0.247581,0.243822,0.222101,0.203279,0.007473,0.001001,0.010377,0.003586,0.009633,0.018348,0.016795,0.009178,0.011629,0.008073,0.027206,0.004003,0.009215,0.010310,0.007294,0.061215,0.025990,0.037750,0.069724,0.004736,0.012697,0.649700,0.431606,0.366666,0.366242,0.350564,0.280361,0.283935,0.255405,0.281829,0.257355,0.232553,0.229730,0.205089,0.007459,0.000898,0.009382,0.003388,0.009766,0.014886,0.017874,0.008454,0.009395,0.007245,0.020714,0.003572,0.009411,171.428571,0.087959,LowControl_PosValence
0.032457,0.024773,3.233816,0.110745,0.166281,0.146440,0.005043,0.039687,-26.181342,2.102130,-0.157688,0.292346,-0.366580,0.082832,-0.311262,-0.154877,-0.007780,0.166819,-0.179306,-0.152418,0.027863,0.026174,0.003171,0.029135,0.011147,0.010937,0.007353,0.030140,0.003068,0.010298,0.031622,0.052523,0.021580,0.040731,0.000011,-0.000000,-0.000136,0.000014,0.000004,-0.000081,0.000003,0.000001,-0.000046,0.000501,-0.000211,0.000643,0.000168,0.000121,0.000021,0.000228,0.000004,-0.000031,0.000186,-0.000468,0.000257,0.000002,0.000000,0.000030,0.000001,0.000005,0.000001,-0.000046,-0.000008,0.000000,-0.000003,0.000000,0.000000,-0.000003,0.008641,0.016124,0.064800,0.022290,0.031603,0.054944,0.004920,0.011120,0.927159,0.393267,0.326084,0.291292,0.272302,0.256603,0.238476,0.231919,0.241974,0.221794,0.210489,0.226884,0.201375,0.017987,0.002635,0.013656,0.007144,0.005823,0.006986,0.015185,0.003652,0.007893,0.021496,0.033793,0.017651,0.008404,0.008266,0.011843,0.078137,0.027164,0.040436,0.048795,0.005874,0.010155,0.594257,0.338181,0.303309,0.296518,0.283585,0.280780,0.272273,0.255102,0.254050,0.234152,0.221323,0.234907,0.203214,0.013259,0.002258,0.012511,0.005693,0.005644,0.006070,0.015181,0.002486,0.006312,0.013170,0.020293,0.014204,0.008044,300.000000,0.109538,LowControl_PosValence
